,author,cid,text,time,search_query,video_id,word_count,char_lengh,n_avg_word,n_numerics,upper_case,time_tag,urls_tag,hash_tag,emoji_tag,polarity,subjectivity,sentiment
11940,Knightwalker The One,UgzdW7c4o8Kom3-gUJp4AaABAg,reading is hard but so fun if you can do it. Meditation is awesome in its own right and fitness is just the best anyway.﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,25,121,3.88,0,0,,,,,0.4823412698,0.5962301587,positive
11941,Piotr Przybyło,UgwHzw1ghasd0QIEte94AaABAg,I choose meditation﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,3,20,6,0,1,,,,,0,0,neutral
11942,kuldip chougule,UgyQamW3fnqvwBIAfnN4AaABAg,Really useful habbits﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,3,22,6.666666667,0,0,,,,,0.3,0,positive
11943,gillybloggs,UgzKsn7B7R0OiAFvRCh4AaABAg,Reading defo comes better when you leave school.﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,8,49,5.25,0,0,,,,,0.5,0.5,positive
11944,Ákos Moldován,UgzsOROgI50zwrzAD1Z4AaABAg,"After listening to one of Brian Tracy's videos, where he suggests that we should be reading every day 1 hour something uplifting or educational, I decided to implement it. After a few months, I clearly notice that I have a better attitude and recover faster mentally and emotionally from setbacks and disappointments.﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,52,318,5.134615385,1,3,,,,,0.09166666667,0.3472222222,positive
11945,Ákos Moldován,UgyEc5JEFLtOb4Cl3r14AaABAg,"Regarding meditation, I find it's better to follow the Buddhist and Taoist practices as in emptying our minds and trying to not think of anything.﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,25,147,4.92,0,1,,,,,0.5,0.5,positive
11946,Bray Aberdeen,UgyhB0d57_ZDIyINRFR4AaABAg,No fap for 30 minutes strong and I’m sweating it’s so hard﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,12,59,4,1,0,,,,,0.4333333333,0.7333333333,positive
11947,Simran Singh,Ugykww_ccoVK9_obZL54AaABAg,"meditation and reading is easy for me to do, fitness is the thing which changes my life a lot, i feel more active and happy with fitness﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,27,137,4.111111111,0,0,,,,,0.4,0.7333333333,positive
11948,Sahin Karaman,UgxCibWg1V9JF-PNetl4AaABAg,Can i listen to audio books instead of reading ?﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,10,49,4,0,0,,,,,0,0,neutral
11949,Danny Ooi,Ugw6A8fohWHeicgwZwN4AaABAg,"Awesome video! I want to share positive thinking, positive thoughts are also a very powerful habit one can form.﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,19,113,5,0,1,,,,,0.4611363636,0.7727272727,positive
11950,Robert Scott,UgwJgFT5-gNp9eTcJJ14AaABAg,"Undoes, not undos. Automation, not automaticity. Really cringed the second and third times you repeated it.﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,16,108,5.8125,0,0,,,,,0.06666666667,0.06666666667,positive
11951,Robert Scott,UgwJgFT5-gNp9eTcJJ14AaABAg.8ZSW8EYAhPp8ZSWOAhq40Y,"Great video otherwise, my friend.﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,5,34,6,0,0,,,,,0.8,0.75,positive
11952,Disasters Today,UgwJgFT5-gNp9eTcJJ14AaABAg.8ZSW8EYAhPp8aV568cqqXx,"Robert Arthur S. You should add ""This is why go to school is important""﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,14,72,4.214285714,0,1,,,,,0.4,1,positive
11953,Dee Macdougall,UgwJgFT5-gNp9eTcJJ14AaABAg.8ZSW8EYAhPp8bgAYBDhDYT,"Robert Lucas 'automaticity' is the right word, not 'automation'﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,9,64,6.222222222,0,0,,,,,0.2857142857,0.5357142857,positive
11954,SavedbyGrace,UgwJgFT5-gNp9eTcJJ14AaABAg.8ZSW8EYAhPp8hDUFDsKp5N,Or just “Undo” but “automaticity” in his context is correct.﻿,10 months ago,howtoimproveyourself,7DSscQlSZR4,10,61,5.2,0,0,,,,,0,0,neutral
11955,Namrata Tikader,Ugx3Q5a9FLe5pT82n_x4AaABAg,I will choose the habit of fitness﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,7,35,4.142857143,0,1,,,,,0,0,neutral
11956,Rexasaurus,UgxwqNMhPbaqzYX7JZl4AaABAg,What is the combined action at hand? Discipline?﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,8,49,5.25,0,0,,,,,0.1,0.1,positive
11957,Erfandi Al Asra,UgyuxLaROKupsw6655B4AaABAg,"i would stick on fitness and diet, i have started to run again for a month now. i'm doing better right now and can run extra kilometers rather than the first time i hit the track, however right now i decide to take a rest for three days to rest my legs since my legs are hurt﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,57,276,3.859649123,0,0,,,,,0.2642857143,0.400952381,positive
11958,Erfandi Al Asra,UgzuNZTZQK7xW3__Hfd4AaABAg,"i would stick on fitness and diet, i have started to run again for a month now. i'm doing better right now and can run extra kilometers rather than the first time i hit the track, however right now i decide to take a rest for three days to rest my legs since my legs are hurt﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,57,276,3.859649123,0,0,,,,,0.2642857143,0.400952381,positive
11959,Ar shid,UgwSps-exHVgy2n1gNl4AaABAg,hell yea meditation I really wanna practice this it look so difficult to meditate..﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,14,84,5.071428571,0,1,,,,,-0.15,0.6,negative
11960,adrian 7,UgxNCn5dcrviBPa15yh4AaABAg,I really wished he'd say hobit instead if habit﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,9,48,4.444444444,0,1,,,,,0.2,0.2,positive
11961,Heather Bryant,UgwVAo8kkKXJD6Ksppl4AaABAg,"I really want to start doing yoga regularly again (which I see as a combination of meditation & fitness, but I think it works because it's still one activity). I noticed the biggest difference in my health & well-being after following a routine consistently for 3 months. I already read a lot and have never had problems with weight, so I gravitate towards the meditation choice, but I've always been mindful and I feel yoga better cultivates that skill by killing two birds with one stone.﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,86,491,4.720930233,1,7,,,,,0.19,0.2253846154,positive
11962,FreeChill,Ugxku4BAEYc8OJ3Hu_R4AaABAg,"hi, which app do you use to make these videos ?﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,11,48,3.454545455,0,0,,,,,0,0,neutral
11963,SaL Leon,UgzGf74QGkg7EYaqbpd4AaABAg,I SHOULD OF TAKEN THE BLUE PiLL﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,7,32,3.714285714,0,6,,,,,0,0.1,neutral
11964,Arthur Williams,UgwJ3CwHEA2BVN1Fb_14AaABAg,I picked meditation﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,3,20,6,0,1,,,,,0,0,neutral
11965,огромная эрекция,UgxRBzgniDvzSWONXo54AaABAg,I quit smoking and gained 40lbs. Where did I go wrong?!﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,11,56,4.181818182,0,2,,,,,0,0,neutral
11966,Sumit Pardeshi,Ugx9IGLdN83QABib18x4AaABAg,"My sleeping habits are turned upside down completely, so do my situations of well happenings. I am going to take these steps one by one and hope for the best. Thanks for a remind through thus video.﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,37,199,4.405405405,0,1,,,,,0.2861111111,0.2972222222,positive
11967,Badran - بدران,Ugx3DuNxZcvZUHc2Gbt4AaABAg,Great series thax man﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,4,22,4.75,0,0,,,,,0.8,0.75,positive
11968,MeRcury XDaSe,UgxOdvEViohobaydofR4AaABAg,I’m not watching previous video﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,5,32,5.6,0,0,,,,,-0.1666666667,0.1666666667,negative
11969,John Smith,UgxLeRJXjqUMfuQhrIR4AaABAg,Three things to do every morning: Read Meditate Exercise/eat right Things you need to learn that you didn't learn in school: Social skills Exercise Eating right Spending money correctly﻿,1 year ago (edited),howtoimproveyourself,7DSscQlSZR4,29,186,5.448275862,0,0,,,,,0.2015873016,0.3793650794,positive
11970,Ahmed Nadeem,Ugwrk0P_i2IELYuKrZN4AaABAg,meditation bro fitness is done﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,5,31,5.4,0,0,,,,,0,0,neutral
11971,MJDM TV,Ugz1m4p0SJE3VQXKtfB4AaABAg,What day is the next video be uploaded?﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,8,40,4.125,0,0,,,,,0,0,neutral
11972,H K1,UgyEdzW3L7TbHODNkCN4AaABAg,A lease is worst than buying a car NEW OR USED you need to learn better money management bub!﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,19,94,4,0,4,,,,,-0.1212121212,0.6515151515,negative
11973,migzeewatson,UgxcLIzCCuuCwXhDHZh4AaABAg,help!! how long does it take to reach that point of automaticity with a new hobby?? i have so many i want to incorporate into my life i want to do one at a time but it will take soooo long!! ??????﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,42,198,3.738095238,0,0,,,,,0.1270596591,0.4386363636,positive
11974,Davincy Benilia,UgxcLIzCCuuCwXhDHZh4AaABAg.8ZRT7GwHzZK8ZfV8s8oAwv,migzeewatson one at a time and have patience 😊﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,9,47,4.333333333,0,0,,,,😊,0,0,neutral
11975,rajaa hecham,UgyNNyjx6lRqBsQZCbt4AaABAg,cant thank u enough for posting this course and i will pray for u that u reach all u want in life. The habit i picked is practicing on my bass.﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,31,144,3.677419355,0,0,,,,,0,0.5,neutral
11976,Primitive Technologies,UgxlMbOeLfSSX7cXBxB4AaABAg,Reading! I already done the other 2 for long time!﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,10,51,4.2,1,1,,,,,-0.0875,0.3875,negative
11977,Miko Dizon,Ugw0QgMoGrSAdCmRLON4AaABAg,Hey Everyone!! To help summarize and Recap. Here are the 3 Keystones in Sequence. 1. Reading 2. Meditation. 3. Fitness.﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,20,120,5.05,1,0,,,,,0,0,neutral
11978,Space Cowboy-D,UgxwP8BTzbg1NYRTk4d4AaABAg,"Work is something thats winds u up and winds u up to the point u cannot wind down, mediation helps you 'Defrag your brain' and start off fresh.﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,28,144,4.178571429,0,0,,,,,-0.1555555556,0.2888888889,negative
11979,John Mark,UgwmA-ECx8UU8SduJOd4AaABAg,"I can't imagine my life without fitness, I'm picking reading for sure﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,12,70,4.916666667,0,1,,,,,0,0,neutral
11980,Joshua Frier,Ugxa8JRz4RcA__8xTE14AaABAg,"Finally, some actual/useful answers...﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,4,39,9,0,0,,,,,0,1,neutral
11981,S. Li,UgwjwYZJ25cEA9C0dLN4AaABAg,"It's crazy, I started going to gym about 5 years ago, my health was a big notice. Read a year ago and have so many topics of conversation with people. And started meditating 2 weeks ago and I woke up refreshed. Great tips﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,43,222,4.186046512,2,2,,,,,0.175,0.5625,positive
11982,InkyPie,UgwlSP2YlvUBEED7wkp4AaABAg,Ironically I quit smoking cigarettes 2 weeks ago and then recently I started to read more and work out...it's crazy !!! 😊😊😊😊﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,22,125,4.727272727,1,2,,,,😊😊😊😊,-0.1666666667,0.55,negative
11983,Khiba Moiloa,UgxnN1NQXIe1xwMpFU14AaABAg,i want to focus on fitness and diet.﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,8,37,3.75,0,0,,,,,0,0,neutral
11984,Try Legend,UgwjUkhYejrooFJX0Kt4AaABAg,"I still don't think reading is a full positive habit, but I agree with the other two habits. Maybe I read sometimes, I'm not interested in books though.﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,28,153,4.5,0,3,,,,,0.08181818182,0.4926136364,positive
11985,Madiarov,Ugw1eWlmMABFgAP3yhp4AaABAg,Meditation: 5 times a day namaz 🙏🏼﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,7,35,4.142857143,1,0,,,,🙏,0,0,neutral
11986,Successful Mindset,UgwY7eY0Y3oQf-1yS-d4AaABAg,Great video! Habits can change a life dramatically. 😀﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,9,54,5.111111111,0,0,,,,😀,1,0.75,positive
11987,PPY MOTIVATION,Ugz-QvP-W81tPPGi_UB4AaABAg,I will keep continue enhancing my reading habit.thanks for help﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,10,64,5.5,0,1,,,,,0,0,neutral
11988,PPY MOTIVATION,Ugwu4Bn8NaA23QDipJl4AaABAg,I will keep continue enhancing my reading habit﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,8,48,5.125,0,1,,,,,0,0,neutral
11989,Purple Rain,UgzWbIzB9CQoBGoA9BB4AaABAg,"I'm all for this👍 but I am not giving up on junk food, I'm healthy weight so why would I? 🍫﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,21,92,3.428571429,0,2,,,,👍🍫,0.5,0.5,positive
11990,Final172,Ugxv-LViUvDpGQyNAJx4AaABAg,"first meditation came from shiva ,music dance acting games and lots and lots of thins cam from him read more about him﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,22,119,4.454545455,0,0,,,,,0.25,0.2777777778,positive
11991,Ian Thompson,Ugw-roAzeiNnHFQOx7Z4AaABAg,"Interesting. I would suggest that if you develop the habit of pronouncing ""th"" with your tongue between your teeth you will become even more persuasive.﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,25,153,5.16,0,1,,,,,0.5,0.5,positive
11992,joni lebaron,UgyNMXTm_j2kunjyhXl4AaABAg,"I love this, thank you﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,5,23,3.8,0,1,,,,,0.5,0.6,positive
11993,White Dawg,UgwLnUf6bMnzD8PjwmF4AaABAg,I’m on youtube too much to read 😫﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,8,34,3.375,0,0,,,,😫,0.2,0.2,positive
11994,L. Gnirevel,UgzqHPk0yNTE4PMlfIF4AaABAg,Whats the name of the program you made this animated video?﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,11,60,4.545454545,0,0,,,,,0,0,neutral
11995,Dawn Minerve,UgxiintDnlZQhIXhl7t4AaABAg,Starting with meditation. Doesn't require a lot of time in the beginning and the effects are outstanding.﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,17,106,5.294117647,0,0,,,,,0,0.1,neutral
11996,Simon Jurado,UgySN8CiEt-A5oRfllt4AaABAg,Really? diet over history?﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,4,27,6,0,0,,,,,0.2,0.2,positive
11997,The YOYO Player,UgxTLHNT87xETp1em2t4AaABAg,I really loved this video.Thanks for the advice man.﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,9,53,5,0,1,,,,,0.7,0.8,positive
11998,Joey Lau,UgzXz6RS0mwTKExBao54AaABAg,"I choose meditation! Actually, Ive been trying to meditate consistently since August, but I would always end up skipping a few days then stop completely. But even then, I realize the benefits of meditation as it has made me to be able to focus better, and increase in mindfulness and self awareness. Gonna try to restart this habit. Cheers! :)﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,60,344,4.75,0,3,,,,,0.2535714286,0.425,positive
11999,dee H,UgzUAsb72x3Yzi9gNpx4AaABAg,Im going to work on meditation..I have anxiety and this seems to slow my mind﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,15,78,4.266666667,0,0,,,,,-0.3,0.4,negative
12000,LA Lopez,Ugy3QEwI4Xi76qhTNSZ4AaABAg,Fitness / Diet then after that meditation and lastly reading﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,10,61,5.2,0,0,,,,,0,0.06666666667,neutral
12001,Lekristain Crawford,UgzSg1twTF-SQvIOOtx4AaABAg,"I was already on all 3 so I'm not gone stop and i just got real strong in one a couple days ago, it feels awesome﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,26,114,3.423076923,1,1,,,,,0.65,1,positive
12002,Charlie Bronson,UgyB8A0Fc6NKSvJXZZJ4AaABAg,Doing all this stuff with 2 young kids?﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,8,40,4.125,1,0,,,,,0.1,0.4,positive
12003,TheJouneyman,UgxO801-TgRwFvQAh0F4AaABAg,"Reading. That's my pick for sure, I have fallen out of practice...﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,12,67,4.666666667,0,1,,,,,0.5,0.8888888889,positive
12004,Alexis Rosas,UgxIuIe3hZRb-3Rm8aB4AaABAg,What is your opinion on meditating while high on weed?﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,10,55,4.6,0,0,,,,,0.16,0.54,positive
12005,woodstock,Ugy3P7gjHex_0ek3bbh4AaABAg,smoking 5 cigarettes a day is not a real smoker﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,10,48,3.9,1,0,,,,,-0.1,0.3,negative
12006,Javier Calderon,UgwEvNxlg0Rpb67_H1p4AaABAg,"I study every day. Either math, programming, or my 3rd language.﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,11,65,5,0,1,,,,,0,0,neutral
12007,Know Mate,Ugx6pc-_0GF_Bj9kBdV4AaABAg,Out of the four I will pick meditation and diet﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,10,48,3.9,0,1,,,,,0,0,neutral
12008,Sebastián Kreassiva,UgxIidt2oA6NnwgA9vt4AaABAg,I would like to help you guys create a video on how to perform the famous kaio ken﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,18,83,3.666666667,0,1,,,,,0.5,1,positive
12009,Arc Arsenal,UgyNEdTjKKeLNWK2hSt4AaABAg,"I meditate every day since May. Back then it was 20-30 minutes but last month I took a Vipassana course and since then I meditate 2 hours per day. Since Vipassana I quite smoking and drinking effortlessly, my willpower, focus and hapinness increased significantly. But i still occasionally do binge on porn. It goes like that: I have a streak of productive days and then I masturbate and it triggers a binge of porn, masturbation, mindless internet surfing and slacking in general which takes around 1-2 days. This is one of this days. QUESTION: Can I add new habit? (Reading, probably) My meditation isn't still habitual. I think that i need to add reading because: meditation didn't purge porn already AND reading is actually fun (especially comparing to medidation) AND I could do that everytime I feel triggered to watch porn. I have to force myself everytime I medidate. I don't feel bananas about adding more medidation time to my 2h daily routine. BUT at the same time I'm afraid that a new habit would be too much right now. What do you think?﻿",1 year ago (edited),howtoimproveyourself,7DSscQlSZR4,184,1052,4.722826087,1,17,,,,,0.06556277056,0.4424314574,positive
12010,Arc Arsenal,UgyNEdTjKKeLNWK2hSt4AaABAg.8ZP-2cpzw0i8ZP-QPIgL_d,"Also, before you did this video, I was thinking about replacing porn with drawing or playing an instrument.﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,18,108,5.055555556,0,1,,,,,0,0,neutral
12011,Karen Hart,Ugz7NnFo7EIUlhYMnJB4AaABAg,"I'm picking fitness, I feel it's the best time to boost my fitness life, since I'm almost 8 months pregnant if I can stick to my goals during through my pregnancy and raising my first child, it will be a lot easier once I've worked out my daily routine﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,49,253,4.183673469,1,2,,,,,0.3958333333,0.2833333333,positive
12012,Menno van Beek,UgyTp9mh04SbYlFIThF4AaABAg,"Before watching this, I'd say: -Nofap -Meditation -Reading more -Diet (slim down or get muscle) -Work out (mixed with diet) -Cold showers -Stopping with smoking/drugs if you do I try and do all of these, and I thing I like to add is language-learning﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,44,251,4.727272727,0,3,,,,,-0.06388888889,0.5097222222,negative
12013,Bogdan Ryabyshchuk,Ugwa3ttVgVhHJ_p5ihB4AaABAg,"Your comment on leasing only applies if you are the kind of person who needs a new car every 2-3 years. If you hold on to your cars for 10 years or are ok with 3 year old cars, buying is the way to go every time.﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,47,213,3.553191489,2,0,,,,,0.2672727273,0.6109090909,positive
12014,Neha G,UgxnhDd02rbDeNpP7Ld4AaABAg,Thnxx alott ...greattt content﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,4,31,7,0,0,,,,,0,0,neutral
12015,brian j,UgyzJ5vDaNkGcr69Sil4AaABAg,moral of the story is get a girlfriend to become healthy﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,11,57,4.272727273,0,0,,,,,0,0.25,neutral
12016,Barbi Kvisz,Ugx1sV_cgTATmy1m8GB4AaABAg,I also go to the gym everyday as well as eating very healthy ( plant based ) and I meditate everyday. Next step is to start reading 😁﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,28,134,3.821428571,0,2,,,,😁,0.0625,0.4625,positive
12017,Kevin Leroy,Ugzff3F36wmhUyeFrid4AaABAg,Go jump off a cliff or im gonna push you off a cliff myself﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,14,60,3.357142857,0,0,,,,,0,0,neutral
12018,hesbyb,UgwHI_V4LHG1d5zy7D94AaABAg,Reading Meditation Exercise﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,3,28,8.666666667,0,0,,,,,0,0,neutral
12019,zsrandomvidz,Ugyac4COPzYUoyW_H6h4AaABAg,I picked Meditation.﻿,1 year ago,howtoimproveyourself,7DSscQlSZR4,3,21,6.333333333,0,1,,,,,0,0,neutral
12020,Ken W,Ugwj_VLGqRD8N8hd2BN4AaABAg,"Leasing a car is a bad idea for many reasons. The first reason is at the end of the lease you have nothing to show for all the money that you spent. You either must turn the car into the dealer (where they try to convince you to trade up to a new lease) or you must purchase the car at the end of the lease. There are also hidden fees associated with leasing a car. Often the mileage limits are difficult to stay under, and you may find yourself paying over mileage charges at the end of your lease. Leasing is similar to renting a home, you are constantly paying money and in the end you have nothing to show for it.﻿",1 year ago,howtoimproveyourself,7DSscQlSZR4,123,618,4.032520325,0,0,,,,,-0.06447811448,0.4579124579,negative
